x,y,depth,u,A,SG,SGI,SedRate
4.175537e+05,3.856277e+06,2.208100e+01,2.090499e-01,9.000000e+04,1.754754e-02,1.902172e-10,0.000000e+00
4.178135e+05,3.856427e+06,2.172100e+01,2.230867e-01,9.000000e+04,1.671597e-02,1.812029e-10,0.000000e+00
4.180733e+05,3.856577e+06,2.168400e+01,2.302053e-01,9.000000e+04,1.622670e-02,1.758992e-10,0.000000e+00
4.183331e+05,3.856727e+06,2.169600e+01,2.309317e-01,9.000000e+04,1.616672e-02,1.752490e-10,0.000000e+00
4.185929e+05,3.856877e+06,2.164900e+01,2.283786e-01,9.000000e+04,1.638294e-02,1.775928e-10,0.000000e+00
4.188527e+05,3.857027e+06,2.160800e+01,2.236547e-01,9.000000e+04,1.676071e-02,1.816880e-10,0.000000e+00
4.191125e+05,3.857177e+06,2.120200e+01,2.159345e-01,9.000000e+04,1.769237e-02,1.917873e-10,0.000000e+00
4.193723e+05,3.857327e+06,2.073800e+01,2.056755e-01,9.000000e+04,1.899046e-02,2.058587e-10,0.000000e+00
4.196321e+05,3.857477e+06,2.009600e+01,1.963691e-01,9.000000e+04,2.052590e-02,2.225030e-10,0.000000e+00
4.198919e+05,3.857627e+06,1.918800e+01,1.883536e-01,9.003000e+04,2.241951e-02,2.429490e-10,0.000000e+00
4.201518e+05,3.857777e+06,1.837900e+01,1.811361e-01,9.000000e+04,2.433090e-02,2.637496e-10,0.000000e+00
4.204116e+05,3.857927e+06,1.795700e+01,1.773156e-01,9.000000e+04,2.543925e-02,2.757643e-10,0.000000e+00
4.206714e+05,3.858077e+06,1.671900e+01,1.815306e-01,9.000000e+04,2.668854e-02,2.893066e-10,0.000000e+00
4.209312e+05,3.858227e+06,1.617900e+01,1.921895e-01,9.000000e+04,2.604976e-02,2.823822e-10,0.000000e+00
4.211871e+05,3.858374e+06,1.569500e+01,2.051444e-01,8.733000e+04,2.441097e-02,2.727079e-10,0.000000e+00
4.214321e+05,3.858516e+06,1.539600e+01,2.170905e-01,8.238000e+04,2.218276e-02,2.627059e-10,0.000000e+00
4.216632e+05,3.858650e+06,1.581800e+01,2.229278e-01,7.773000e+04,1.983880e-02,2.490020e-10,0.000000e+00
4.218812e+05,3.858775e+06,1.534800e+01,2.271810e-01,7.335000e+04,1.893298e-02,2.518227e-10,0.000000e+00
4.220869e+05,3.858894e+06,1.528900e+01,2.301788e-01,6.918000e+04,1.769207e-02,2.495021e-10,0.000000e+00
4.222809e+05,3.859006e+06,1.518900e+01,2.330787e-01,6.527175e+04,1.659342e-02,2.480201e-10,0.000000e+00
4.224640e+05,3.859112e+06,1.572000e+01,2.359538e-01,6.161053e+04,1.494920e-02,2.367223e-10,0.000000e+00
4.226367e+05,3.859212e+06,1.537300e+01,2.407531e-01,5.805000e+04,1.411608e-02,2.372401e-10,0.000000e+00
4.227996e+05,3.859306e+06,1.504900e+01,2.456190e-01,5.478000e+04,1.333813e-02,2.375467e-10,0.000000e+00
4.229533e+05,3.859394e+06,1.477000e+01,1.737419e-01,5.172000e+04,1.813911e-02,3.421634e-10,0.000000e+00
4.230983e+05,3.859478e+06,1.475300e+01,1.759681e-01,4.875000e+04,1.690063e-02,3.382240e-10,0.000000e+00
4.132468e+05,3.854136e+06,5.134000e+00,4.611366e-02,9.000000e+04,3.421366e-01,3.708798e-09,-5.000000e-03
4.135066e+05,3.854286e+06,8.509000e+00,1.049326e-01,9.000000e+04,9.071854e-02,9.833988e-10,0.000000e+00
4.137664e+05,3.854436e+06,1.272000e+01,1.447042e-01,9.000000e+04,4.400649e-02,4.770351e-10,0.000000e+00
4.140262e+05,3.854586e+06,1.110200e+01,1.724886e-01,9.000000e+04,4.229835e-02,4.585187e-10,0.000000e+00
4.142860e+05,3.854736e+06,5.571000e+00,1.573509e-01,9.000000e+04,9.240224e-02,1.001650e-09,0.000000e+00
4.161046e+05,3.855786e+06,1.306300e+01,1.157707e-01,9.000000e+04,5.356034e-02,5.805999e-10,-4.000000e-03
4.163644e+05,3.855936e+06,9.438000e+00,1.273949e-01,9.003000e+04,6.739037e-02,7.302754e-10,0.000000e+00
4.166243e+05,3.856086e+06,2.188000e+01,1.462915e-01,9.000000e+04,2.530571e-02,2.743166e-10,0.000000e+00
4.168841e+05,3.856236e+06,2.200800e+01,1.583661e-01,9.000000e+04,2.324033e-02,2.519277e-10,0.000000e+00
4.171439e+05,3.856386e+06,2.179600e+01,1.767294e-01,9.000000e+04,2.102807e-02,2.279466e-10,0.000000e+00
4.174037e+05,3.856536e+06,2.166000e+01,1.914034e-01,9.000000e+04,1.953786e-02,2.117925e-10,0.000000e+00
4.176635e+05,3.856686e+06,2.175400e+01,2.007390e-01,9.000000e+04,1.854873e-02,2.010702e-10,0.000000e+00
4.179233e+05,3.856836e+06,2.169600e+01,2.041385e-01,9.000000e+04,1.828860e-02,1.982504e-10,0.000000e+00
4.181831e+05,3.856986e+06,2.164100e+01,2.020374e-01,9.000000e+04,1.852576e-02,2.008212e-10,0.000000e+00
4.184429e+05,3.857136e+06,2.166200e+01,1.973670e-01,9.000000e+04,1.894575e-02,2.053740e-10,0.000000e+00
4.187027e+05,3.857286e+06,2.107100e+01,1.925318e-01,9.000000e+04,1.996629e-02,2.164367e-10,0.000000e+00
4.189625e+05,3.857436e+06,2.085200e+01,1.872821e-01,9.000000e+04,2.074154e-02,2.248405e-10,0.000000e+00
4.192223e+05,3.857586e+06,2.047000e+01,1.808845e-01,9.000000e+04,2.187589e-02,2.371371e-10,0.000000e+00
4.194821e+05,3.857736e+06,1.979900e+01,1.746883e-01,9.000000e+04,2.341952e-02,2.538702e-10,0.000000e+00
4.197419e+05,3.857886e+06,1.915500e+01,1.718121e-01,9.003000e+04,2.462033e-02,2.667981e-10,0.000000e+00
4.200018e+05,3.858036e+06,1.818600e+01,1.724452e-01,9.000000e+04,2.582835e-02,2.799821e-10,0.000000e+00
4.202616e+05,3.858186e+06,1.711800e+01,1.785839e-01,9.000000e+04,2.649658e-02,2.872258e-10,0.000000e+00
4.205214e+05,3.858336e+06,1.601700e+01,1.901745e-01,9.000000e+04,2.659203e-02,2.882605e-10,0.000000e+00
4.207812e+05,3.858486e+06,1.535500e+01,2.045189e-01,9.000000e+04,2.579299e-02,2.795988e-10,0.000000e+00
4.210371e+05,3.858634e+06,1.458600e+01,2.197287e-01,8.733000e+04,2.452353e-02,2.739654e-10,0.000000e+00
4.212821e+05,3.858776e+06,1.452200e+01,2.286320e-01,8.240746e+04,2.233807e-02,2.644571e-10,0.000000e+00
4.215132e+05,3.858909e+06,1.475200e+01,2.305656e-01,7.778182e+04,2.058141e-02,2.581506e-10,0.000000e+00
4.217312e+05,3.859035e+06,1.472200e+01,2.315705e-01,7.334444e+04,1.936242e-02,2.575541e-10,0.000000e+00
4.219369e+05,3.859154e+06,1.465700e+01,2.315461e-01,6.920306e+04,1.835208e-02,2.587236e-10,0.000000e+00
4.221309e+05,3.859266e+06,1.486400e+01,2.316515e-01,6.527175e+04,1.706071e-02,2.550045e-10,0.000000e+00
4.223140e+05,3.859372e+06,1.499200e+01,2.309392e-01,6.156000e+04,1.600236e-02,2.536071e-10,0.000000e+00
4.224867e+05,3.859471e+06,1.489900e+01,2.317942e-01,5.805000e+04,1.512813e-02,2.542489e-10,0.000000e+00
4.226496e+05,3.859565e+06,1.450600e+01,2.318795e-01,5.482827e+04,1.467023e-02,2.610409e-10,0.000000e+00
4.228033e+05,3.859654e+06,1.418800e+01,1.579854e-01,5.170723e+04,2.076135e-02,3.917242e-10,0.000000e+00
4.229483e+05,3.859738e+06,1.438900e+01,1.592222e-01,4.875000e+04,1.915062e-02,3.832520e-10,0.000000e+00
4.130968e+05,3.854396e+06,5.124000e+00,1.041814e-01,9.000000e+04,1.517350e-01,1.644823e-09,0.000000e+00
4.133566e+05,3.854546e+06,6.865000e+00,2.363867e-01,9.000000e+04,4.991389e-02,5.410720e-10,0.000000e+00
4.136164e+05,3.854696e+06,1.309900e+01,2.000906e-01,9.000000e+04,3.090439e-02,3.350069e-10,0.000000e+00
4.138762e+05,3.854846e+06,1.143400e+01,1.778956e-01,9.000000e+04,3.982187e-02,4.316734e-10,0.000000e+00
4.141360e+05,3.854996e+06,4.990000e+00,1.637330e-01,9.000000e+04,9.913985e-02,1.074687e-09,0.000000e+00
4.156948e+05,3.855896e+06,5.961000e+00,2.163158e-02,9.000000e+04,6.281707e-01,6.809439e-09,-8.000000e-03
4.159546e+05,3.856046e+06,5.700000e+00,1.230367e-01,9.000000e+04,1.154982e-01,1.252013e-09,-1.000000e-03
4.162144e+05,3.856196e+06,1.399400e+01,1.698106e-01,9.003000e+04,3.409755e-02,3.694979e-10,-1.000000e-03
4.164743e+05,3.856346e+06,2.004200e+01,1.722810e-01,9.000000e+04,2.345884e-02,2.542964e-10,0.000000e+00
4.167341e+05,3.856496e+06,2.168200e+01,1.702037e-01,9.000000e+04,2.194909e-02,2.379305e-10,0.000000e+00
4.169939e+05,3.856646e+06,2.163900e+01,1.763347e-01,9.000000e+04,2.122804e-02,2.301143e-10,0.000000e+00
4.172537e+05,3.856796e+06,2.162600e+01,1.840909e-01,9.000000e+04,2.034588e-02,2.205516e-10,0.000000e+00
4.175135e+05,3.856946e+06,2.162800e+01,1.892743e-01,9.000000e+04,1.978686e-02,2.144918e-10,0.000000e+00
4.177733e+05,3.857096e+06,2.145100e+01,1.911026e-01,9.000000e+04,1.975927e-02,2.141926e-10,0.000000e+00
4.180331e+05,3.857246e+06,2.133100e+01,1.885336e-01,9.000000e+04,2.014118e-02,2.183326e-10,0.000000e+00
4.182929e+05,3.857396e+06,2.098700e+01,1.828905e-01,9.000000e+04,2.110297e-02,2.287585e-10,0.000000e+00
4.185527e+05,3.857546e+06,2.059600e+01,1.794161e-01,9.000000e+04,2.192000e-02,2.376152e-10,0.000000e+00
4.188125e+05,3.857696e+06,2.048000e+01,1.753911e-01,9.000000e+04,2.255006e-02,2.444450e-10,0.000000e+00
4.190723e+05,3.857846e+06,2.006700e+01,1.715720e-01,9.000000e+04,2.352643e-02,2.550291e-10,0.000000e+00
4.193321e+05,3.857996e+06,1.945900e+01,1.692643e-01,9.000000e+04,2.459229e-02,2.665831e-10,0.000000e+00
4.195919e+05,3.858146e+06,1.860100e+01,1.699998e-01,9.003000e+04,2.562388e-02,2.776731e-10,0.000000e+00
4.198518e+05,3.858296e+06,1.805500e+01,1.751589e-01,9.000000e+04,2.561270e-02,2.776444e-10,0.000000e+00
4.201116e+05,3.858446e+06,1.668600e+01,1.860624e-01,9.000000e+04,2.609000e-02,2.828184e-10,0.000000e+00
4.203714e+05,3.858596e+06,1.593600e+01,1.982614e-01,9.000000e+04,2.563703e-02,2.779081e-10,0.000000e+00
4.206312e+05,3.858746e+06,1.515000e+01,2.132455e-01,9.000000e+04,2.507221e-02,2.717854e-10,0.000000e+00
4.208871e+05,3.858894e+06,1.378900e+01,2.293415e-01,8.735911e+04,2.486196e-02,2.776535e-10,0.000000e+00
4.211321e+05,3.859036e+06,1.304300e+01,2.383858e-01,8.240746e+04,2.385344e-02,2.823974e-10,0.000000e+00
4.213632e+05,3.859169e+06,1.421600e+01,2.355124e-01,7.773000e+04,2.089489e-02,2.622573e-10,0.000000e+00
4.215812e+05,3.859295e+06,1.380400e+01,2.336738e-01,7.334444e+04,2.046420e-02,2.722098e-10,0.000000e+00
4.217869e+05,3.859414e+06,1.403300e+01,2.319048e-01,6.920306e+04,1.913848e-02,2.698102e-10,0.000000e+00
4.219809e+05,3.859526e+06,1.466100e+01,2.281776e-01,6.522000e+04,1.754635e-02,2.624715e-10,0.000000e+00
4.221640e+05,3.859632e+06,1.400200e+01,2.289389e-01,6.156000e+04,1.728349e-02,2.739107e-10,0.000000e+00
4.223367e+05,3.859731e+06,1.374300e+01,2.285920e-01,5.809936e+04,1.664452e-02,2.794963e-10,0.000000e+00
4.224996e+05,3.859825e+06,1.348900e+01,2.239008e-01,5.482827e+04,1.633848e-02,2.907256e-10,0.000000e+00
4.226533e+05,3.859914e+06,1.347500e+01,1.489717e-01,5.170723e+04,2.318255e-02,4.374073e-10,0.000000e+00
4.227983e+05,3.859998e+06,1.335700e+01,1.501373e-01,4.876625e+04,2.188589e-02,4.378456e-10,0.000000e+00
4.126869e+05,3.854506e+06,6.064000e+00,1.120203e-01,9.003000e+04,1.192817e-01,1.292596e-09,0.000000e+00
4.129468e+05,3.854656e+06,7.774000e+00,1.805666e-01,9.000000e+04,5.770362e-02,6.255135e-10,0.000000e+00
4.132066e+05,3.854806e+06,1.439600e+01,2.246623e-01,9.000000e+04,2.504453e-02,2.714854e-10,0.000000e+00
4.134664e+05,3.854956e+06,1.180400e+01,1.988084e-01,9.000000e+04,3.451606e-02,3.741578e-10,0.000000e+00
4.137262e+05,3.855106e+06,8.392000e+00,1.482141e-01,9.000000e+04,6.512235e-02,7.059334e-10,0.000000e+00
4.139860e+05,3.855256e+06,6.378000e+00,9.309737e-02,9.000000e+04,1.364153e-01,1.478757e-09,-6.000000e-03
4.158046e+05,3.856306e+06,7.990000e+00,1.623703e-01,9.000000e+04,6.243549e-02,6.768075e-10,-1.000000e-03
4.160644e+05,3.856456e+06,2.169600e+01,1.604904e-01,9.003000e+04,2.327026e-02,2.521680e-10,0.000000e+00
4.163243e+05,3.856606e+06,2.174400e+01,1.793375e-01,9.000000e+04,2.077182e-02,2.251688e-10,0.000000e+00
4.165841e+05,3.856756e+06,2.147900e+01,1.771101e-01,9.000000e+04,2.129255e-02,2.308136e-10,0.000000e+00
4.168439e+05,3.856906e+06,2.144100e+01,1.795218e-01,9.000000e+04,2.104374e-02,2.281164e-10,0.000000e+00
4.171037e+05,3.857056e+06,2.124800e+01,1.838070e-01,9.000000e+04,2.073982e-02,2.248219e-10,0.000000e+00
4.173635e+05,3.857206e+06,2.122100e+01,1.871497e-01,9.000000e+04,2.039529e-02,2.210872e-10,0.000000e+00
4.176233e+05,3.857356e+06,2.112000e+01,1.871862e-01,9.000000e+04,2.048884e-02,2.221012e-10,0.000000e+00
4.178831e+05,3.857506e+06,2.088500e+01,1.840694e-01,9.000000e+04,2.107021e-02,2.284033e-10,0.000000e+00
4.181429e+05,3.857656e+06,2.066100e+01,1.795730e-01,9.000000e+04,2.183196e-02,2.366608e-10,0.000000e+00
4.184027e+05,3.857806e+06,2.038500e+01,1.753083e-01,9.000000e+04,2.266584e-02,2.457002e-10,0.000000e+00
4.186625e+05,3.857956e+06,2.018800e+01,1.722786e-01,9.000000e+04,2.328952e-02,2.524609e-10,0.000000e+00
4.189223e+05,3.858106e+06,1.979400e+01,1.705426e-01,9.000000e+04,2.399488e-02,2.601071e-10,0.000000e+00
4.191821e+05,3.858256e+06,1.920500e+01,1.700314e-01,9.000000e+04,2.480514e-02,2.688904e-10,0.000000e+00
4.194419e+05,3.858406e+06,1.859700e+01,1.728429e-01,9.003000e+04,2.520783e-02,2.731645e-10,0.000000e+00
4.197018e+05,3.858556e+06,1.691300e+01,1.817142e-01,9.000000e+04,2.635576e-02,2.856993e-10,0.000000e+00
4.199616e+05,3.858706e+06,1.637100e+01,1.926630e-01,9.000000e+04,2.568097e-02,2.783845e-10,0.000000e+00
4.202214e+05,3.858856e+06,1.508800e+01,2.058624e-01,9.000000e+04,2.607812e-02,2.826896e-10,0.000000e+00
4.204812e+05,3.859006e+06,1.431000e+01,2.194768e-01,9.000000e+04,2.579032e-02,2.795699e-10,0.000000e+00
4.207371e+05,3.859154e+06,1.326100e+01,2.330160e-01,8.736000e+04,2.544445e-02,2.841558e-10,0.000000e+00
4.209821e+05,3.859296e+06,1.321100e+01,2.398493e-01,8.238000e+04,2.339862e-02,2.771051e-10,0.000000e+00
4.212132e+05,3.859429e+06,1.366100e+01,2.377115e-01,7.773000e+04,2.154261e-02,2.703870e-10,0.000000e+00
4.214312e+05,3.859555e+06,1.383900e+01,2.348997e-01,7.335000e+04,2.030745e-02,2.701043e-10,0.000000e+00
4.216369e+05,3.859674e+06,1.401100e+01,2.313661e-01,6.918000e+04,1.920677e-02,2.708631e-10,0.000000e+00
4.218309e+05,3.859786e+06,1.415600e+01,2.261215e-01,6.522000e+04,1.833753e-02,2.743066e-10,0.000000e+00
4.220140e+05,3.859891e+06,1.389600e+01,2.245462e-01,6.161053e+04,1.777059e-02,2.813993e-10,0.000000e+00
4.221867e+05,3.859991e+06,1.368700e+01,2.202717e-01,5.809936e+04,1.734391e-02,2.912405e-10,0.000000e+00
4.223496e+05,3.860085e+06,1.359600e+01,2.097661e-01,5.478000e+04,1.728694e-02,3.078734e-10,0.000000e+00
4.225033e+05,3.860174e+06,1.314200e+01,1.445442e-01,5.172000e+04,2.450412e-02,4.622284e-10,0.000000e+00
4.226483e+05,3.860258e+06,1.300800e+01,1.481897e-01,4.876625e+04,2.276845e-02,4.555019e-10,0.000000e+00
4.120173e+05,3.854466e+06,5.196000e+00,6.859122e-02,9.006000e+04,2.274242e-01,2.463661e-09,0.000000e+00
4.125369e+05,3.854766e+06,9.276000e+00,1.881021e-01,9.009002e+04,4.646916e-02,5.032274e-10,0.000000e+00
4.127968e+05,3.854916e+06,1.019200e+01,2.452920e-01,9.006000e+04,3.242139e-02,3.512173e-10,0.000000e+00
4.130566e+05,3.855066e+06,1.133000e+01,2.372495e-01,9.006000e+04,3.015361e-02,3.266506e-10,0.000000e+00
4.133164e+05,3.855216e+06,4.996000e+00,1.506653e-01,9.006000e+04,1.076809e-01,1.166495e-09,0.000000e+00
4.135762e+05,3.855366e+06,4.281000e+00,1.020292e-01,9.006000e+04,1.855686e-01,2.010244e-09,0.000000e+00
4.153948e+05,3.856416e+06,9.910000e+00,5.522155e-02,9.006000e+04,1.481127e-01,1.604488e-09,-3.000000e-03
4.156546e+05,3.856566e+06,1.213000e+01,1.438965e-01,9.006000e+04,4.643693e-02,5.030460e-10,-2.000000e-03
4.159144e+05,3.856716e+06,2.169600e+01,1.565934e-01,9.009002e+04,2.386526e-02,2.584435e-10,0.000000e+00
4.161743e+05,3.856866e+06,2.024600e+01,1.734547e-01,9.006000e+04,2.308071e-02,2.500307e-10,0.000000e+00
4.164341e+05,3.857016e+06,2.038200e+01,1.791293e-01,9.006000e+04,2.220041e-02,2.404946e-10,0.000000e+00
4.166939e+05,3.857166e+06,2.050100e+01,1.841126e-01,9.006000e+04,2.147414e-02,2.326270e-10,0.000000e+00
4.169537e+05,3.857316e+06,2.054900e+01,1.884598e-01,9.006000e+04,2.092980e-02,2.267302e-10,0.000000e+00
4.172135e+05,3.857466e+06,2.082600e+01,1.891751e-01,9.006000e+04,2.057333e-02,2.228686e-10,0.000000e+00
4.174733e+05,3.857616e+06,2.058600e+01,1.874817e-01,9.006000e+04,2.100117e-02,2.275033e-10,0.000000e+00
4.177331e+05,3.857766e+06,2.045800e+01,1.841247e-01,9.006000e+04,2.151787e-02,2.331007e-10,0.000000e+00
4.179929e+05,3.857916e+06,2.036500e+01,1.792969e-01,9.006000e+04,2.219818e-02,2.404703e-10,0.000000e+00
4.182527e+05,3.858066e+06,1.981100e+01,1.760346e-01,9.006000e+04,2.324181e-02,2.517759e-10,0.000000e+00
4.185125e+05,3.858216e+06,1.972300e+01,1.740202e-01,9.006000e+04,2.361575e-02,2.558268e-10,0.000000e+00
4.187723e+05,3.858366e+06,1.933800e+01,1.727472e-01,9.006000e+04,2.426341e-02,2.628428e-10,0.000000e+00
4.190321e+05,3.858516e+06,1.926400e+01,1.717291e-01,9.006000e+04,2.450101e-02,2.654167e-10,0.000000e+00
4.192919e+05,3.858666e+06,1.834000e+01,1.759559e-01,9.009002e+04,2.512557e-02,2.720918e-10,0.000000e+00
4.195518e+05,3.858816e+06,1.688000e+01,1.864384e-01,9.006000e+04,2.575530e-02,2.790043e-10,0.000000e+00
4.198116e+05,3.858966e+06,1.532800e+01,1.998032e-01,9.006000e+04,2.646589e-02,2.867020e-10,0.000000e+00
4.200714e+05,3.859116e+06,1.384600e+01,2.131607e-01,9.006000e+04,2.746268e-02,2.975001e-10,0.000000e+00
4.203312e+05,3.859266e+06,1.364300e+01,2.240048e-01,9.006000e+04,2.652206e-02,2.873104e-10,0.000000e+00
4.205871e+05,3.859414e+06,1.260600e+01,2.338641e-01,8.735911e+04,2.666919e-02,2.978364e-10,0.000000e+00
4.208321e+05,3.859555e+06,1.340200e+01,2.363139e-01,8.238000e+04,2.341021e-02,2.772424e-10,0.000000e+00
4.210632e+05,3.859688e+06,1.356500e+01,2.360569e-01,7.773000e+04,2.184715e-02,2.742093e-10,0.000000e+00
4.212812e+05,3.859814e+06,1.369400e+01,2.350232e-01,7.335000e+04,2.051169e-02,2.728208e-10,0.000000e+00
4.214869e+05,3.859933e+06,1.447000e+01,2.275237e-01,6.918000e+04,1.891158e-02,2.667003e-10,0.000000e+00
4.216809e+05,3.860045e+06,1.489700e+01,2.201346e-01,6.522000e+04,1.789930e-02,2.677512e-10,0.000000e+00
4.218640e+05,3.860151e+06,1.479100e+01,2.174439e-01,6.162000e+04,1.724326e-02,2.730070e-10,0.000000e+00
4.220367e+05,3.860251e+06,1.346900e+01,2.160941e-01,5.805000e+04,1.795008e-02,3.016758e-10,0.000000e+00
4.221996e+05,3.860345e+06,1.333700e+01,2.082791e-01,5.478000e+04,1.774846e-02,3.160930e-10,0.000000e+00
4.223533e+05,3.860434e+06,1.223900e+01,1.648609e-01,5.172000e+04,2.306946e-02,4.351661e-10,0.000000e+00
4.224983e+05,3.860517e+06,1.169600e+01,1.766222e-01,4.875000e+04,2.123903e-02,4.250462e-10,0.000000e+00
4.121271e+05,3.854876e+06,6.070000e+00,1.732373e-01,9.000000e+04,7.702912e-02,8.350041e-10,0.000000e+00
4.123869e+05,3.855026e+06,1.042900e+01,2.259188e-01,9.003000e+04,3.439020e-02,3.726693e-10,0.000000e+00
4.126468e+05,3.855176e+06,7.931000e+00,2.445796e-01,9.000000e+04,4.175772e-02,4.526582e-10,0.000000e+00
4.149850e+05,3.856526e+06,1.148200e+01,3.646956e-02,9.000000e+04,1.934358e-01,2.096865e-09,-3.000000e-03
4.152448e+05,3.856676e+06,1.166000e+01,7.400549e-02,9.000000e+04,9.386907e-02,1.017551e-09,-4.000000e-03
4.155046e+05,3.856826e+06,1.176600e+01,1.407159e-01,9.000000e+04,4.892298e-02,5.303304e-10,-2.000000e-03
4.157644e+05,3.856976e+06,1.526400e+01,1.634320e-01,9.003000e+04,3.248061e-02,3.519760e-10,0.000000e+00
4.160243e+05,3.857126e+06,1.627900e+01,1.797253e-01,9.000000e+04,2.768522e-02,3.001108e-10,0.000000e+00
4.162841e+05,3.857276e+06,1.793900e+01,1.898421e-01,9.000000e+04,2.378452e-02,2.578268e-10,0.000000e+00
4.165439e+05,3.857426e+06,1.896100e+01,1.943170e-01,9.000000e+04,2.198432e-02,2.383124e-10,0.000000e+00
4.168037e+05,3.857576e+06,1.991800e+01,1.949771e-01,9.000000e+04,2.085719e-02,2.260942e-10,0.000000e+00
4.170635e+05,3.857726e+06,2.056000e+01,1.925169e-01,9.000000e+04,2.046412e-02,2.218332e-10,0.000000e+00
4.173233e+05,3.857876e+06,2.035400e+01,1.895767e-01,9.000000e+04,2.099183e-02,2.275538e-10,0.000000e+00
4.175831e+05,3.858026e+06,2.034600e+01,1.856323e-01,9.000000e+04,2.144630e-02,2.324802e-10,0.000000e+00
4.178429e+05,3.858176e+06,1.966400e+01,1.819660e-01,9.000000e+04,2.263721e-02,2.453898e-10,0.000000e+00
4.181027e+05,3.858326e+06,1.958800e+01,1.789205e-01,9.000000e+04,2.311186e-02,2.505351e-10,0.000000e+00
4.183625e+05,3.858476e+06,1.941400e+01,1.766195e-01,9.000000e+04,2.362280e-02,2.560737e-10,0.000000e+00
4.186223e+05,3.858626e+06,1.926700e+01,1.746394e-01,9.000000e+04,2.407292e-02,2.609531e-10,0.000000e+00
4.188821e+05,3.858776e+06,1.875500e+01,1.749611e-01,9.000000e+04,2.468462e-02,2.675839e-10,0.000000e+00
4.191419e+05,3.858926e+06,1.742200e+01,1.807647e-01,9.003000e+04,2.572871e-02,2.788091e-10,0.000000e+00
4.194018e+05,3.859076e+06,1.684600e+01,1.895701e-01,9.000000e+04,2.536404e-02,2.749489e-10,0.000000e+00
4.196616e+05,3.859226e+06,1.459400e+01,2.035387e-01,9.000000e+04,2.726865e-02,2.955952e-10,0.000000e+00
4.199214e+05,3.859376e+06,1.382400e+01,2.156398e-01,9.000000e+04,2.717205e-02,2.945480e-10,0.000000e+00
4.201812e+05,3.859526e+06,1.327300e+01,2.247123e-01,9.000000e+04,2.715745e-02,2.943897e-10,0.000000e+00
4.204371e+05,3.859674e+06,1.303400e+01,2.318029e-01,8.733000e+04,2.601413e-02,2.906176e-10,0.000000e+00
4.206821e+05,3.859815e+06,1.323500e+01,2.347312e-01,8.238000e+04,2.386545e-02,2.826337e-10,0.000000e+00
4.209132e+05,3.859948e+06,1.392800e+01,2.347945e-01,7.773000e+04,2.139216e-02,2.684986e-10,0.000000e+00
4.211312e+05,3.860074e+06,1.421300e+01,2.321850e-01,7.335000e+04,2.000427e-02,2.660717e-10,0.000000e+00
4.213369e+05,3.860193e+06,1.507500e+01,2.169017e-01,6.918000e+04,1.904157e-02,2.685334e-10,0.000000e+00
4.215309e+05,3.860305e+06,1.559600e+01,2.038655e-01,6.527175e+04,1.847613e-02,2.761606e-10,0.000000e+00
4.217140e+05,3.860411e+06,1.349300e+01,2.005605e-01,6.161053e+04,2.049007e-02,3.244626e-10,0.000000e+00
4.218867e+05,3.860510e+06,1.315000e+01,1.948939e-01,5.805000e+04,2.038547e-02,3.426058e-10,0.000000e+00
4.220496e+05,3.860604e+06,1.309600e+01,1.827198e-01,5.478000e+04,2.060346e-02,3.669394e-10,0.000000e+00
4.222033e+05,3.860693e+06,1.160900e+01,1.574303e-01,5.172000e+04,2.546935e-02,4.804359e-10,0.000000e+00
4.223483e+05,3.860777e+06,1.151400e+01,1.687597e-01,4.875000e+04,2.257990e-02,4.518805e-10,0.000000e+00
4.114575e+05,3.854836e+06,5.496000e+00,3.702132e-02,9.000000e+04,3.980947e-01,4.315390e-09,-5.000000e-03
4.117173e+05,3.854986e+06,5.356000e+00,1.677198e-01,9.000000e+04,9.016962e-02,9.774485e-10,0.000000e+00
4.119771e+05,3.855136e+06,9.996000e+00,2.114461e-01,9.000000e+04,3.832296e-02,4.154250e-10,0.000000e+00
4.122369e+05,3.855286e+06,7.447000e+00,2.219140e-01,9.003000e+04,4.903020e-02,5.313156e-10,0.000000e+00
4.124968e+05,3.855436e+06,5.177000e+00,1.719986e-01,9.000000e+04,9.096657e-02,9.860875e-10,0.000000e+00
4.148350e+05,3.856786e+06,1.015700e+01,4.852502e-02,9.000000e+04,1.643440e-01,1.781507e-09,-2.000000e-03
4.150948e+05,3.856936e+06,1.140700e+01,8.312795e-02,9.000000e+04,8.542136e-02,9.259769e-10,-3.000000e-03
4.153546e+05,3.857086e+06,1.160300e+01,1.397677e-01,9.000000e+04,4.994684e-02,5.414291e-10,-1.000000e-03
4.156144e+05,3.857236e+06,1.286800e+01,1.747232e-01,9.003000e+04,3.603861e-02,3.905323e-10,0.000000e+00
4.158743e+05,3.857386e+06,1.476600e+01,1.929423e-01,9.000000e+04,2.843117e-02,3.081969e-10,0.000000e+00
4.161341e+05,3.857536e+06,1.854100e+01,1.981014e-01,9.000000e+04,2.205283e-02,2.390551e-10,0.000000e+00
4.163939e+05,3.857686e+06,1.980900e+01,2.009476e-01,9.000000e+04,2.034884e-02,2.205836e-10,0.000000e+00
4.166537e+05,3.857836e+06,2.002800e+01,1.988633e-01,9.000000e+04,2.033728e-02,2.204583e-10,0.000000e+00
4.169135e+05,3.857986e+06,2.041500e+01,1.945833e-01,9.000000e+04,2.039060e-02,2.210363e-10,0.000000e+00
