x,y,depth,u,A,SG,SGI,SedRate
4.219116e+05,3.855328e+06,2.187500e+01,2.990908e-01,9.000000e+04,7.916565e-01,8.581642e-09,0.000000e+00
4.221714e+05,3.855478e+06,2.421300e+01,2.219505e-01,9.000000e+04,9.637916e-01,1.044761e-08,0.000000e+00
4.224312e+05,3.855628e+06,2.360500e+01,1.903851e-01,9.000000e+04,1.152526e+00,1.249351e-08,0.000000e+00
4.226871e+05,3.855776e+06,2.458900e+01,2.046879e-01,8.736000e+04,9.989068e-01,1.115549e-08,0.000000e+00
4.229321e+05,3.855918e+06,2.408900e+01,1.401688e-01,8.238000e+04,1.404097e+00,1.662844e-08,-2.000000e-03
4.231632e+05,3.856052e+06,2.247600e+01,2.101634e-01,7.773000e+04,9.470175e-01,1.188627e-08,-4.000000e-03
4.233812e+05,3.856177e+06,2.200000e+01,1.160927e-01,7.335000e+04,1.652791e+00,2.198336e-08,-4.000000e-03
4.235869e+05,3.856296e+06,2.000000e+01,1.356426e-01,6.918000e+04,1.467574e+00,2.069643e-08,-1.700000e-02
4.237809e+05,3.856408e+06,1.493400e+01,6.783225e-02,6.522000e+04,3.705218e+00,5.542544e-08,-5.090000e-01
4.239640e+05,3.856514e+06,1.365900e+01,4.518123e-02,6.161053e+04,5.745441e+00,9.097971e-08,-3.170000e-01
4.134477e+05,3.850788e+06,5.447000e+00,1.244600e-02,9.006000e+04,7.645220e+01,8.281980e-07,9.140000e-01
4.139673e+05,3.851088e+06,6.336000e+00,2.155210e-02,9.006000e+04,3.795530e+01,4.111654e-07,-6.860000e-01
4.142271e+05,3.851238e+06,7.521000e+00,1.854210e-02,9.006000e+04,3.716575e+01,4.026123e-07,3.123000e+00
4.144869e+05,3.851388e+06,4.097000e+00,2.149528e-01,9.009002e+04,5.887256e+00,6.375473e-08,-9.900000e-02
4.147468e+05,3.851538e+06,2.181600e+01,2.333552e-01,9.006000e+04,1.018086e+00,1.102881e-08,-8.000000e-03
4.150066e+05,3.851688e+06,2.183100e+01,2.173407e-01,9.006000e+04,1.092352e+00,1.183333e-08,0.000000e+00
4.152664e+05,3.851838e+06,2.192100e+01,2.239472e-01,9.006000e+04,1.055775e+00,1.143709e-08,0.000000e+00
4.155262e+05,3.851988e+06,2.211400e+01,2.307661e-01,9.006000e+04,1.015636e+00,1.100227e-08,0.000000e+00
4.157860e+05,3.852138e+06,2.225000e+01,2.332314e-01,9.006000e+04,9.987579e-01,1.081943e-08,0.000000e+00
4.160458e+05,3.852288e+06,2.232100e+01,2.353497e-01,9.006000e+04,9.866204e-01,1.068795e-08,0.000000e+00
4.163056e+05,3.852438e+06,2.238100e+01,2.391784e-01,9.006000e+04,9.682239e-01,1.048866e-08,-2.000000e-03
4.165654e+05,3.852588e+06,2.234300e+01,2.441285e-01,9.006000e+04,9.502051e-01,1.029346e-08,-2.000000e-03
4.168252e+05,3.852738e+06,2.247000e+01,2.492206e-01,9.006000e+04,9.255295e-01,1.002616e-08,-4.000000e-03
4.170850e+05,3.852888e+06,2.243500e+01,2.533433e-01,9.006000e+04,9.118887e-01,9.878386e-09,-6.000000e-03
4.173448e+05,3.853038e+06,2.294800e+01,2.531803e-01,9.006000e+04,8.920774e-01,9.663773e-09,-1.000000e-02
4.176046e+05,3.853188e+06,2.319600e+01,2.457895e-01,9.006000e+04,9.090774e-01,9.847932e-09,-6.000000e-03
4.178644e+05,3.853338e+06,2.298600e+01,2.329266e-01,9.009002e+04,9.683661e-01,1.048670e-08,-2.000000e-03
4.181243e+05,3.853488e+06,2.300300e+01,2.140014e-01,9.006000e+04,1.052873e+00,1.140566e-08,-2.000000e-03
4.183841e+05,3.853638e+06,2.306800e+01,1.932944e-01,9.006000e+04,1.162380e+00,1.259193e-08,-2.000000e-03
4.186439e+05,3.853788e+06,2.308900e+01,1.758783e-01,9.006000e+04,1.276321e+00,1.382624e-08,-2.000000e-03
4.189037e+05,3.853938e+06,2.313800e+01,1.572849e-01,9.006000e+04,1.424178e+00,1.542796e-08,0.000000e+00
4.191635e+05,3.854088e+06,2.298700e+01,1.391476e-01,9.006000e+04,1.620389e+00,1.755349e-08,0.000000e+00
4.194233e+05,3.854238e+06,2.233800e+01,1.256533e-01,9.006000e+04,1.846541e+00,2.000337e-08,0.000000e+00
4.196831e+05,3.854388e+06,1.920800e+01,3.101720e-01,9.006000e+04,8.699464e-01,9.424031e-09,0.000000e+00
4.199429e+05,3.854538e+06,1.347700e+01,1.280405e-01,9.006000e+04,3.003563e+00,3.253726e-08,-2.900000e-02
4.212419e+05,3.855288e+06,1.681500e+01,1.411214e-01,9.009002e+04,2.184904e+00,2.366093e-08,-9.000000e-02
4.215018e+05,3.855438e+06,2.158900e+01,2.615553e-01,9.006000e+04,9.178700e-01,9.943182e-09,-4.000000e-03
4.217616e+05,3.855588e+06,2.250300e+01,2.789482e-01,9.006000e+04,8.256828e-01,8.944528e-09,-2.000000e-03
4.220214e+05,3.855738e+06,2.361200e+01,2.930318e-01,9.006000e+04,7.490828e-01,8.114729e-09,0.000000e+00
4.222812e+05,3.855888e+06,2.391900e+01,3.103895e-01,9.006000e+04,6.981154e-01,7.562604e-09,0.000000e+00
4.225371e+05,3.856036e+06,2.248900e+01,3.145093e-01,8.735911e+04,7.108040e-01,7.938122e-09,0.000000e+00
4.227821e+05,3.856178e+06,2.243400e+01,2.600182e-01,8.238000e+04,8.127494e-01,9.625227e-09,0.000000e+00
4.230132e+05,3.856311e+06,2.223700e+01,2.585771e-01,7.773000e+04,7.779788e-01,9.764618e-09,0.000000e+00
4.232312e+05,3.856437e+06,2.180600e+01,1.493111e-01,7.335000e+04,1.296515e+00,1.724462e-08,0.000000e+00
4.234369e+05,3.856556e+06,2.170000e+01,1.303428e-01,6.918000e+04,1.407600e+00,1.985065e-08,-2.000000e-03
4.236309e+05,3.856668e+06,1.500000e+01,1.057142e-01,6.522000e+04,2.367019e+00,3.540765e-08,-1.500000e-02
4.238140e+05,3.856774e+06,1.781800e+01,7.780548e-02,6.162000e+04,2.557984e+00,4.049975e-08,-5.000000e-02
4.135575e+05,3.851198e+06,8.666000e+00,3.199292e-02,9.000000e+04,1.868165e+01,2.025111e-07,1.139000e+00
4.138173e+05,3.851348e+06,6.033000e+00,4.092915e-02,9.000000e+04,2.097596e+01,2.273816e-07,-2.000000e-01
4.140771e+05,3.851498e+06,6.629000e+00,2.510335e-02,9.000000e+04,3.112491e+01,3.373974e-07,1.900000e+00
4.143369e+05,3.851648e+06,9.438000e+00,1.623074e-01,9.003000e+04,3.382317e+00,3.665246e-08,-1.300000e-01
4.145968e+05,3.851798e+06,1.531600e+01,1.554009e-01,9.000000e+04,2.176151e+00,2.358971e-08,-1.380000e-01
4.148566e+05,3.851948e+06,2.194500e+01,1.702284e-01,9.000000e+04,1.386501e+00,1.502983e-08,-4.000000e-03
4.151164e+05,3.852098e+06,2.172900e+01,1.858873e-01,9.000000e+04,1.282326e+00,1.390055e-08,-1.100000e-02
4.153762e+05,3.852248e+06,2.211400e+01,2.037960e-01,9.000000e+04,1.149277e+00,1.245829e-08,-2.000000e-03
4.156360e+05,3.852398e+06,2.239200e+01,2.156552e-01,9.000000e+04,1.072593e+00,1.162703e-08,0.000000e+00
4.158958e+05,3.852548e+06,2.221000e+01,2.250659e-01,9.000000e+04,1.036166e+00,1.123216e-08,0.000000e+00
4.161556e+05,3.852698e+06,2.214700e+01,2.361554e-01,9.000000e+04,9.903187e-01,1.073516e-08,0.000000e+00
4.164154e+05,3.852848e+06,2.224200e+01,2.477780e-01,9.000000e+04,9.398341e-01,1.018790e-08,-6.000000e-03
4.166752e+05,3.852998e+06,2.225400e+01,2.595269e-01,9.000000e+04,8.968038e-01,9.721450e-09,-1.000000e-02
4.169350e+05,3.853148e+06,2.244800e+01,2.700525e-01,9.000000e+04,8.544014e-01,9.261804e-09,-8.000000e-03
4.171948e+05,3.853298e+06,2.275900e+01,2.758086e-01,9.000000e+04,8.251384e-01,8.944590e-09,-1.100000e-02
4.174546e+05,3.853448e+06,2.276100e+01,2.760067e-01,9.000000e+04,8.244738e-01,8.937386e-09,-1.000000e-02
4.177144e+05,3.853598e+06,2.278400e+01,2.656215e-01,9.003000e+04,8.561293e-01,9.277442e-09,-4.000000e-03
4.179743e+05,3.853748e+06,2.297300e+01,2.475750e-01,9.000000e+04,9.106750e-01,9.871816e-09,-4.000000e-03
4.182341e+05,3.853898e+06,2.312700e+01,2.290714e-01,9.000000e+04,9.776820e-01,1.059818e-08,-6.000000e-03
4.184939e+05,3.854048e+06,2.313000e+01,2.152549e-01,9.000000e+04,1.040302e+00,1.127698e-08,0.000000e+00
4.187537e+05,3.854198e+06,2.311800e+01,2.005800e-01,9.000000e+04,1.116992e+00,1.210831e-08,0.000000e+00
4.190135e+05,3.854348e+06,2.325500e+01,1.827657e-01,9.000000e+04,1.218644e+00,1.321023e-08,0.000000e+00
4.192733e+05,3.854498e+06,2.231900e+01,1.706482e-01,9.000000e+04,1.359914e+00,1.474161e-08,0.000000e+00
4.195331e+05,3.854648e+06,2.223200e+01,2.933286e-01,9.000000e+04,7.942458e-01,8.609710e-09,-2.000000e-03
4.197929e+05,3.854798e+06,1.432100e+01,1.141945e-01,9.000000e+04,3.167156e+00,3.433232e-08,-8.000000e-03
4.208321e+05,3.855398e+06,9.122000e+00,2.335519e-01,9.000000e+04,2.431164e+00,2.635408e-08,-2.000000e-03
4.210919e+05,3.855548e+06,1.297900e+01,3.001308e-01,9.003000e+04,1.330089e+00,1.441351e-08,-4.000000e-03
4.213518e+05,3.855698e+06,2.254600e+01,3.338453e-01,9.000000e+04,6.881340e-01,7.459447e-09,-4.000000e-03
4.216116e+05,3.855848e+06,2.408900e+01,3.711160e-01,9.000000e+04,5.793745e-01,6.280482e-09,-2.000000e-03
4.218714e+05,3.855998e+06,2.280000e+01,4.446552e-01,9.000000e+04,5.108926e-01,5.538131e-09,0.000000e+00
4.221312e+05,3.856148e+06,2.195300e+01,5.247076e-01,9.000000e+04,4.496521e-01,4.874277e-09,0.000000e+00
4.223871e+05,3.856296e+06,2.214600e+01,5.902284e-01,8.733000e+04,3.844974e-01,4.295424e-09,0.000000e+00
4.226321e+05,3.856438e+06,2.182000e+01,6.448435e-01,8.238000e+04,3.369443e-01,3.990363e-09,0.000000e+00
4.228632e+05,3.856571e+06,2.161700e+01,7.085599e-01,7.773000e+04,2.920532e-01,3.665637e-09,0.000000e+00
4.230812e+05,3.856697e+06,2.158900e+01,7.543139e-01,7.335000e+04,2.592154e-01,3.447758e-09,0.000000e+00
4.232869e+05,3.856816e+06,1.947900e+01,8.297908e-01,6.918000e+04,2.463149e-01,3.473651e-09,0.000000e+00
4.234809e+05,3.856928e+06,1.839700e+01,9.119517e-01,6.527175e+04,2.238988e-01,3.346591e-09,0.000000e+00
4.236640e+05,3.857033e+06,1.300000e+01,1.064278e+00,6.161053e+04,2.562724e-01,4.058103e-09,0.000000e+00
4.238367e+05,3.857133e+06,1.306800e+01,1.255940e+00,5.805000e+04,2.035493e-01,3.420925e-09,0.000000e+00
4.239996e+05,3.857227e+06,1.396300e+01,1.261243e+00,5.478000e+04,1.790152e-01,3.188188e-09,0.000000e+00
4.241533e+05,3.857316e+06,1.243400e+01,1.304701e+00,5.172000e+04,1.834771e-01,3.460984e-09,0.000000e+00
4.242983e+05,3.857400e+06,1.258700e+01,1.378873e+00,4.875000e+04,1.616491e-01,3.235005e-09,0.000000e+00
4.141869e+05,3.851908e+06,5.126000e+00,5.031788e-02,9.003000e+04,2.008777e+01,2.176810e-07,-6.990000e-01
4.144468e+05,3.852058e+06,2.169600e+01,9.089129e-02,9.000000e+04,2.626552e+00,2.847210e-08,-1.910000e-01
4.147066e+05,3.852208e+06,2.061300e+01,1.222836e-01,9.000000e+04,2.054843e+00,2.227472e-08,-6.800000e-02
4.149664e+05,3.852358e+06,2.169600e+01,1.501168e-01,9.000000e+04,1.590299e+00,1.723901e-08,-2.000000e-03
4.152262e+05,3.852508e+06,2.204000e+01,1.703743e-01,9.000000e+04,1.379342e+00,1.495222e-08,0.000000e+00
4.154860e+05,3.852658e+06,2.254300e+01,1.886685e-01,9.000000e+04,1.217802e+00,1.320111e-08,0.000000e+00
4.157458e+05,3.852808e+06,2.213300e+01,2.058923e-01,9.000000e+04,1.136600e+00,1.232086e-08,0.000000e+00
4.160056e+05,3.852958e+06,2.211000e+01,2.237788e-01,9.000000e+04,1.046840e+00,1.134785e-08,-2.000000e-03
4.162654e+05,3.853108e+06,2.207200e+01,2.423535e-01,9.000000e+04,9.682709e-01,1.049616e-08,-8.000000e-03
4.165252e+05,3.853258e+06,2.259800e+01,2.617748e-01,9.000000e+04,8.755681e-01,9.491253e-09,-8.000000e-03
4.167850e+05,3.853408e+06,2.269600e+01,2.800633e-01,9.000000e+04,8.148588e-01,8.833158e-09,-6.000000e-03
4.170448e+05,3.853558e+06,2.261400e+01,2.989488e-01,9.000000e+04,7.661497e-01,8.305146e-09,-6.000000e-03
4.173046e+05,3.853708e+06,2.263200e+01,3.092268e-01,9.000000e+04,7.400955e-01,8.022715e-09,-6.000000e-03
4.175644e+05,3.853858e+06,2.291000e+01,2.975402e-01,9.003000e+04,7.600845e-01,8.236652e-09,-2.000000e-03
4.178243e+05,3.854008e+06,2.319600e+01,2.791994e-01,9.000000e+04,7.997610e-01,8.669496e-09,-2.000000e-03
4.180841e+05,3.854158e+06,2.312600e+01,2.652574e-01,9.000000e+04,8.443446e-01,9.152787e-09,-2.000000e-03
4.183439e+05,3.854308e+06,2.318600e+01,2.576402e-01,9.000000e+04,8.670585e-01,9.399008e-09,-2.000000e-03
4.186037e+05,3.854458e+06,2.316000e+01,2.512860e-01,9.000000e+04,8.899816e-01,9.647497e-09,0.000000e+00
4.188635e+05,3.854608e+06,2.358900e+01,2.426272e-01,9.000000e+04,9.049795e-01,9.810076e-09,0.000000e+00
4.191233e+05,3.854758e+06,2.303400e+01,2.408769e-01,9.000000e+04,9.335194e-01,1.011945e-08,0.000000e+00
4.193831e+05,3.854908e+06,2.358900e+01,2.901753e-01,9.000000e+04,7.566898e-01,8.202599e-09,0.000000e+00
4.196429e+05,3.855058e+06,1.254400e+01,2.040878e-01,9.000000e+04,2.023181e+00,2.193150e-08,-3.100000e-02
4.199027e+05,3.855208e+06,1.450100e+01,2.977020e-01,9.000000e+04,1.199798e+00,1.300594e-08,-4.600000e-01
4.201625e+05,3.855358e+06,8.057000e+00,4.234129e-01,9.000000e+04,1.518275e+00,1.645826e-08,-7.500000e-02
4.204223e+05,3.855508e+06,1.022000e+01,6.755792e-01,9.000000e+04,7.501717e-01,8.131942e-09,-1.600000e-02
4.206821e+05,3.855658e+06,1.742700e+01,5.712099e-01,9.000000e+04,5.203187e-01,5.640312e-09,0.000000e+00
4.209419e+05,3.855808e+06,1.867200e+01,5.384992e-01,9.003000e+04,5.152959e-01,5.584002e-09,-2.000000e-03
4.212018e+05,3.855958e+06,2.070300e+01,5.506929e-01,9.000000e+04,4.543025e-01,4.924688e-09,0.000000e+00
4.214616e+05,3.856108e+06,2.164900e+01,5.805052e-01,9.000000e+04,4.121392e-01,4.467633e-09,-2.000000e-03
4.217214e+05,3.856258e+06,2.164100e+01,6.314691e-01,9.000000e+04,3.790167e-01,4.108582e-09,0.000000e+00
4.219812e+05,3.856408e+06,2.164900e+01,6.772866e-01,9.000000e+04,3.532462e-01,3.829227e-09,0.000000e+00
4.222371e+05,3.856556e+06,2.158900e+01,7.082593e-01,8.733000e+04,3.286881e-01,3.671949e-09,-2.000000e-03
4.224821e+05,3.856697e+06,2.158900e+01,7.233595e-01,8.240746e+04,3.036863e-01,3.595297e-09,-2.000000e-03
4.227132e+05,3.856831e+06,2.110100e+01,7.244598e-01,7.778182e+04,2.928236e-01,3.672858e-09,0.000000e+00
4.229312e+05,3.856956e+06,2.068900e+01,7.132480e-01,7.339890e+04,2.862561e-01,3.804884e-09,0.000000e+00
4.231369e+05,3.857076e+06,1.997800e+01,6.960651e-01,6.922612e+04,2.864926e-01,4.037565e-09,0.000000e+00
4.233309e+05,3.857188e+06,1.723800e+01,7.004334e-01,6.527175e+04,3.111121e-01,4.650158e-09,0.000000e+00
4.235140e+05,3.857293e+06,1.539900e+01,7.388737e-01,6.156000e+04,3.113732e-01,4.934677e-09,0.000000e+00
4.236867e+05,3.857393e+06,1.200000e+01,7.906169e-01,5.805000e+04,3.521277e-01,5.917989e-09,0.000000e+00
4.238496e+05,3.857487e+06,1.200000e+01,7.701122e-01,5.482827e+04,3.414402e-01,6.075559e-09,0.000000e+00
4.240033e+05,3.857576e+06,1.207500e+01,7.075114e-01,5.170723e+04,3.483181e-01,6.572050e-09,0.000000e+00
4.241483e+05,3.857659e+06,1.379600e+01,6.594344e-01,4.879626e+04,3.086790e-01,6.171584e-09,0.000000e+00
4.145566e+05,3.852468e+06,6.327000e+00,6.952933e-02,9.000000e+04,1.177394e+01,1.276308e-07,-1.158000e+00
4.148164e+05,3.852618e+06,1.714600e+01,1.119110e-01,9.000000e+04,2.699306e+00,2.926077e-08,-1.310000e-01
4.150762e+05,3.852768e+06,2.178300e+01,1.336066e-01,9.000000e+04,1.779681e+00,1.929194e-08,-4.000000e-03
4.153360e+05,3.852918e+06,2.194700e+01,1.530138e-01,9.000000e+04,1.542347e+00,1.671921e-08,0.000000e+00
4.155958e+05,3.853068e+06,2.219600e+01,1.729666e-01,9.000000e+04,1.349121e+00,1.462462e-08,-2.000000e-03
4.158556e+05,3.853218e+06,2.195800e+01,1.927293e-01,9.000000e+04,1.223904e+00,1.326725e-08,-4.000000e-03
4.161154e+05,3.853368e+06,2.218900e+01,2.155707e-01,9.000000e+04,1.082830e+00,1.173800e-08,-8.000000e-03
4.163752e+05,3.853518e+06,2.241600e+01,2.413325e-01,9.000000e+04,9.574453e-01,1.037881e-08,-4.000000e-03
4.166350e+05,3.853668e+06,2.224600e+01,2.742773e-01,9.000000e+04,8.488795e-01,9.201946e-09,-4.000000e-03
4.168948e+05,3.853818e+06,2.256200e+01,3.112264e-01,9.000000e+04,7.376218e-01,7.995901e-09,-6.000000e-03
4.171546e+05,3.853968e+06,2.245100e+01,3.390884e-01,9.000000e+04,6.803606e-01,7.375183e-09,-6.000000e-03
4.174144e+05,3.854118e+06,2.264300e+01,3.247348e-01,9.003000e+04,7.046440e-01,7.635872e-09,-4.000000e-03
4.176743e+05,3.854268e+06,2.293600e+01,3.074265e-01,9.000000e+04,7.345625e-01,7.962738e-09,-2.000000e-03
4.179341e+05,3.854418e+06,2.308200e+01,3.015204e-01,9.000000e+04,7.442137e-01,8.067357e-09,-4.000000e-03
4.181939e+05,3.854568e+06,2.315700e+01,3.058732e-01,9.000000e+04,7.312470e-01,7.926797e-09,-2.000000e-03
4.184537e+05,3.854718e+06,2.315500e+01,3.172688e-01,9.000000e+04,7.050431e-01,7.642744e-09,-2.000000e-03
4.187135e+05,3.854868e+06,2.318800e+01,3.330907e-01,9.000000e+04,6.705977e-01,7.269352e-09,0.000000e+00
4.189733e+05,3.855018e+06,2.308000e+01,3.567011e-01,9.000000e+04,6.291405e-01,6.819951e-09,0.000000e+00
4.192331e+05,3.855168e+06,2.311900e+01,3.848734e-01,9.000000e+04,5.821044e-01,6.310075e-09,0.000000e+00
4.194929e+05,3.855318e+06,2.215500e+01,3.662244e-01,9.000000e+04,6.383645e-01,6.919941e-09,-3.100000e-02
4.197527e+05,3.855468e+06,1.603300e+01,4.749890e-01,9.000000e+04,6.801261e-01,7.372641e-09,-2.370000e-01
